n_segments Circle: 26
69.42,54.79
67.71,59.29
64.97,63.26
61.36,66.46
57.09,68.70
52.41,69.85
47.59,69.85
42.91,68.70
38.64,66.46
35.03,63.26
32.29,59.29
30.58,54.79
30.00,50.00
30.58,45.21
32.29,40.71
35.03,36.74
38.64,33.54
42.91,31.30
47.59,30.15
52.41,30.15
57.09,31.30
61.36,33.54
64.97,36.74
67.71,40.71
69.42,45.21
70.00,50.00
