n_segments Circle: 38
29.59,4.94
28.37,9.74
26.38,14.28
23.67,18.43
20.32,22.07
16.41,25.11
12.05,27.47
7.36,29.08
2.48,29.90
-2.48,29.90
-7.36,29.08
-12.05,27.47
-16.41,25.11
-20.32,22.07
-23.67,18.43
-26.38,14.28
-28.37,9.74
-29.59,4.94
-30.00,-0.00
-29.59,-4.94
-28.37,-9.74
-26.38,-14.28
-23.67,-18.43
-20.32,-22.07
-16.41,-25.12
-12.05,-27.47
-7.36,-29.08
-2.48,-29.90
2.48,-29.90
7.36,-29.08
12.05,-27.47
16.41,-25.11
20.32,-22.07
23.67,-18.43
26.38,-14.28
28.37,-9.74
29.59,-4.94
30.00,0.00
